ball_id,match_id,inning,over,ball,batsman,non_striker,bowler,noball_runs,batsman_runs,extra_runs,total_runs,extras_type,player_dismissed,dismissal_kind,fielder
179390,830,1,10,5,SS Iyer,RR Pant,Ravi Bishnoi,0,0,0,0,,,,
179391,830,1,10,6,SS Iyer,RR Pant,Ravi Bishnoi,0,1,0,1,,,,
179392,830,1,10,7,RR Pant,SS Iyer,Ravi Bishnoi,0,1,0,1,,,,
179393,830,1,11,1,RR Pant,SS Iyer,K Gowtham,0,1,0,1,,,,
179394,830,1,11,2,SS Iyer,RR Pant,K Gowtham,0,2,0,2,,,,
179395,830,1,11,3,SS Iyer,RR Pant,K Gowtham,0,2,0,2,,,,
179396,830,1,11,4,SS Iyer,RR Pant,K Gowtham,0,0,0,0,,,,
179397,830,1,11,5,SS Iyer,RR Pant,K Gowtham,0,1,0,1,,,,
179398,830,1,11,6,RR Pant,SS Iyer,K Gowtham,0,1,0,1,,,,
179399,830,1,12,1,RR Pant,SS Iyer,Ravi Bishnoi,0,4,0,4,,,,
179400,830,1,12,2,RR Pant,SS Iyer,Ravi Bishnoi,0,0,0,0,,,,
179401,830,1,12,3,RR Pant,SS Iyer,Ravi Bishnoi,0,1,0,1,,,,
179402,830,1,12,4,SS Iyer,RR Pant,Ravi Bishnoi,0,1,0,1,,,,
179403,830,1,12,5,RR Pant,SS Iyer,Ravi Bishnoi,0,1,0,1,,,,
179404,830,1,12,6,SS Iyer,RR Pant,Ravi Bishnoi,0,1,0,1,,,,
179405,830,1,13,1,SS Iyer,RR Pant,K Gowtham,0,1,0,1,,,,
179406,830,1,13,2,RR Pant,SS Iyer,K Gowtham,0,0,0,0,,,,
179407,830,1,13,3,RR Pant,SS Iyer,K Gowtham,0,1,0,1,,,,
179408,830,1,13,4,SS Iyer,RR Pant,K Gowtham,0,6,0,6,,,,
179409,830,1,13,5,SS Iyer,RR Pant,K Gowtham,0,6,0,6,,,,
179410,830,1,13,6,SS Iyer,RR Pant,K Gowtham,0,1,0,1,,,,
179411,830,1,14,1,SS Iyer,RR Pant,Ravi Bishnoi,0,1,0,1,,,,
179412,830,1,14,2,RR Pant,SS Iyer,Ravi Bishnoi,0,1,0,1,,,,
179413,830,1,14,3,SS Iyer,RR Pant,Ravi Bishnoi,0,1,0,1,,,,
179414,830,1,14,4,RR Pant,SS Iyer,Ravi Bishnoi,0,0,0,0,,,,
179415,830,1,14,5,RR Pant,SS Iyer,Ravi Bishnoi,0,4,0,4,,,,
179416,830,1,14,6,RR Pant,SS Iyer,Ravi Bishnoi,0,0,0,0,,RR Pant,bowled,
179417,830,1,15,1,SS Iyer,MP Stoinis,Mohammed Shami,0,0,1,1,wides,,,
179418,830,1,15,2,SS Iyer,MP Stoinis,Mohammed Shami,0,0,0,0,,SS Iyer,caught,CJ Jordan
179419,830,1,15,3,AR Patel,MP Stoinis,Mohammed Shami,0,0,0,0,,,,
179420,830,1,15,4,AR Patel,MP Stoinis,Mohammed Shami,1,0,1,1,noballs,,,
179421,830,1,15,5,AR Patel,MP Stoinis,Mohammed Shami,0,2,0,2,,,,
179422,830,1,15,6,AR Patel,MP Stoinis,Mohammed Shami,0,1,0,1,,,,
179423,830,1,15,7,MP Stoinis,AR Patel,Mohammed Shami,0,1,0,1,,,,
179424,830,1,15,8,AR Patel,MP Stoinis,Mohammed Shami,0,1,0,1,,,,
179425,830,1,16,1,AR Patel,MP Stoinis,Ravi Bishnoi,0,0,0,0,,,,
179426,830,1,16,2,AR Patel,MP Stoinis,Ravi Bishnoi,0,1,0,1,,,,
179427,830,1,16,3,MP Stoinis,AR Patel,Ravi Bishnoi,0,0,0,0,,,,
179428,830,1,16,4,MP Stoinis,AR Patel,Ravi Bishnoi,0,1,0,1,,,,
179429,830,1,16,5,AR Patel,MP Stoinis,Ravi Bishnoi,0,1,0,1,,,,
179430,830,1,16,6,MP Stoinis,AR Patel,Ravi Bishnoi,0,0,0,0,,,,
179431,830,1,17,1,AR Patel,MP Stoinis,SS Cottrell,0,0,0,0,,AR Patel,caught,KL Rahul
179432,830,1,17,2,R Ashwin,MP Stoinis,SS Cottrell,0,1,0,1,,,,
179433,830,1,17,3,MP Stoinis,R Ashwin,SS Cottrell,0,1,0,1,,,,
179434,830,1,17,4,R Ashwin,MP Stoinis,SS Cottrell,0,1,0,1,,,,
179435,830,1,17,5,MP Stoinis,R Ashwin,SS Cottrell,0,0,0,0,,,,
179436,830,1,17,6,MP Stoinis,R Ashwin,SS Cottrell,0,1,0,1,,,,
179437,830,1,18,1,MP Stoinis,R Ashwin,CJ Jordan,0,6,0,6,,,,
179438,830,1,18,2,MP Stoinis,R Ashwin,CJ Jordan,0,4,0,4,,,,
179439,830,1,18,3,MP Stoinis,R Ashwin,CJ Jordan,0,1,0,1,,,,
179440,830,1,18,4,R Ashwin,MP Stoinis,CJ Jordan,0,0,0,0,,,,
179441,830,1,18,5,R Ashwin,MP Stoinis,CJ Jordan,0,0,0,0,,,,
179442,830,1,18,6,R Ashwin,MP Stoinis,CJ Jordan,0,2,0,2,,,,
179443,830,1,19,1,MP Stoinis,R Ashwin,SS Cottrell,0,4,0,4,,,,
179444,830,1,19,2,MP Stoinis,R Ashwin,SS Cottrell,0,4,0,4,,,,
179445,830,1,19,3,MP Stoinis,R Ashwin,SS Cottrell,0,0,1,1,wides,,,
179446,830,1,19,4,MP Stoinis,R Ashwin,SS Cottrell,0,4,0,4,,,,
179447,830,1,19,5,MP Stoinis,R Ashwin,SS Cottrell,0,0,0,0,,,,
179448,830,1,19,6,MP Stoinis,R Ashwin,SS Cottrell,0,1,0,1,,,,
179449,830,1,19,7,R Ashwin,MP Stoinis,SS Cottrell,0,0,0,0,,R Ashwin,caught,Mohammed Shami
179450,830,1,20,1,MP Stoinis,K Rabada,CJ Jordan,0,6,0,6,,,,
179451,830,1,20,2,MP Stoinis,K Rabada,CJ Jordan,0,0,1,1,wides,,,
179452,830,1,20,3,MP Stoinis,K Rabada,CJ Jordan,0,4,0,4,,,,
179453,830,1,20,4,MP Stoinis,K Rabada,CJ Jordan,0,4,0,4,,,,
179454,830,1,20,5,MP Stoinis,K Rabada,CJ Jordan,0,4,0,4,,,,
179455,830,1,20,6,MP Stoinis,K Rabada,CJ Jordan,0,6,0,6,,,,
179456,830,1,20,7,MP Stoinis,K Rabada,CJ Jordan,1,1,1,2,noballs,MP Stoinis,run out,
179457,830,1,20,8,A Nortje,K Rabada,CJ Jordan,0,3,0,3,,,,
179458,830,2,1,1,KL Rahul,MA Agarwal,A Nortje,0,0,0,0,,,,
179459,830,2,1,2,KL Rahul,MA Agarwal,A Nortje,0,0,0,0,,,,
179460,830,2,1,3,KL Rahul,MA Agarwal,A Nortje,0,1,0,1,,,,
179461,830,2,1,4,MA Agarwal,KL Rahul,A Nortje,0,0,4,4,legbyes,,,
179462,830,2,1,5,MA Agarwal,KL Rahul,A Nortje,0,0,0,0,,,,
179463,830,2,1,6,MA Agarwal,KL Rahul,A Nortje,0,0,0,0,,,,
179464,830,2,2,1,KL Rahul,MA Agarwal,MM Sharma,0,0,0,0,,,,
179465,830,2,2,2,KL Rahul,MA Agarwal,MM Sharma,0,2,0,2,,,,
179466,830,2,2,3,KL Rahul,MA Agarwal,MM Sharma,1,0,1,1,noballs,,,
179467,830,2,2,4,KL Rahul,MA Agarwal,MM Sharma,0,6,0,6,,,,
179468,830,2,2,5,KL Rahul,MA Agarwal,MM Sharma,0,0,0,0,,,,
179469,830,2,2,6,KL Rahul,MA Agarwal,MM Sharma,0,0,0,0,,,,
179470,830,2,2,7,KL Rahul,MA Agarwal,MM Sharma,0,0,0,0,,,,
179471,830,2,3,1,MA Agarwal,KL Rahul,K Rabada,0,0,1,1,wides,,,
179472,830,2,3,2,MA Agarwal,KL Rahul,K Rabada,0,0,1,1,legbyes,,,
179473,830,2,3,3,KL Rahul,MA Agarwal,K Rabada,0,1,0,1,,,,
179474,830,2,3,4,MA Agarwal,KL Rahul,K Rabada,0,0,0,0,,,,
179475,830,2,3,5,MA Agarwal,KL Rahul,K Rabada,0,1,0,1,,,,
179476,830,2,3,6,KL Rahul,MA Agarwal,K Rabada,0,1,0,1,,,,
179477,830,2,3,7,MA Agarwal,KL Rahul,K Rabada,0,0,0,0,,,,
179478,830,2,4,1,KL Rahul,MA Agarwal,A Nortje,0,0,0,0,,,,
179479,830,2,4,2,KL Rahul,MA Agarwal,A Nortje,0,4,0,4,,,,
179480,830,2,4,3,KL Rahul,MA Agarwal,A Nortje,0,0,0,0,,,,
179481,830,2,4,4,KL Rahul,MA Agarwal,A Nortje,0,4,0,4,,,,
179482,830,2,4,5,KL Rahul,MA Agarwal,A Nortje,0,1,0,1,,,,
179483,830,2,4,6,MA Agarwal,KL Rahul,A Nortje,0,0,0,0,,,,
179484,830,2,5,1,KL Rahul,MA Agarwal,MM Sharma,0,1,0,1,,,,
179485,830,2,5,2,MA Agarwal,KL Rahul,MM Sharma,0,1,0,1,,,,
179486,830,2,5,3,KL Rahul,MA Agarwal,MM Sharma,0,0,0,0,,KL Rahul,bowled,
179487,830,2,5,4,KK Nair,MA Agarwal,MM Sharma,0,0,0,0,,,,
179488,830,2,5,5,KK Nair,MA Agarwal,MM Sharma,0,1,0,1,,,,
179489,830,2,5,6,MA Agarwal,KK Nair,MM Sharma,0,2,0,2,,,,
179490,830,2,6,1,KK Nair,MA Agarwal,R Ashwin,0,0,0,0,,KK Nair,caught,PP Shaw
179491,830,2,6,2,MA Agarwal,N Pooran,R Ashwin,0,1,0,1,,,,
179492,830,2,6,3,N Pooran,MA Agarwal,R Ashwin,0,0,0,0,,,,
179493,830,2,6,4,N Pooran,MA Agarwal,R Ashwin,0,0,0,0,,,,
179494,830,2,6,5,N Pooran,MA Agarwal,R Ashwin,0,0,0,0,,N Pooran,bowled,
179495,830,2,6,6,GJ Maxwell,MA Agarwal,R Ashwin,0,1,0,1,,,,
179496,830,2,7,1,GJ Maxwell,MA Agarwal,K Rabada,0,0,0,0,,,,
179497,830,2,7,2,GJ Maxwell,MA Agarwal,K Rabada,0,0,0,0,,,,
179498,830,2,7,3,GJ Maxwell,MA Agarwal,K Rabada,0,0,0,0,,GJ Maxwell,caught,SS Iyer
179499,830,2,7,4,MA Agarwal,SN Khan,K Rabada,0,1,0,1,,,,
179500,830,2,7,5,SN Khan,MA Agarwal,K Rabada,0,4,0,4,,,,
179501,830,2,7,6,SN Khan,MA Agarwal,K Rabada,0,0,0,0,,,,
179502,830,2,8,1,MA Agarwal,SN Khan,AR Patel,0,1,0,1,,,,
179503,830,2,8,2,SN Khan,MA Agarwal,AR Patel,0,0,0,0,,,,
179504,830,2,8,3,SN Khan,MA Agarwal,AR Patel,0,0,0,0,,,,
179505,830,2,8,4,SN Khan,MA Agarwal,AR Patel,0,0,0,0,,,,
179506,830,2,8,5,SN Khan,MA Agarwal,AR Patel,0,1,0,1,,,,
179507,830,2,8,6,MA Agarwal,SN Khan,AR Patel,0,1,0,1,,,,
179508,830,2,9,1,MA Agarwal,SN Khan,MP Stoinis,0,1,0,1,,,,
179509,830,2,9,2,SN Khan,MA Agarwal,MP Stoinis,0,1,0,1,,,,
179510,830,2,9,3,MA Agarwal,SN Khan,MP Stoinis,0,1,0,1,,,,
179511,830,2,9,4,SN Khan,MA Agarwal,MP Stoinis,0,1,0,1,,,,
179512,830,2,9,5,MA Agarwal,SN Khan,MP Stoinis,0,1,0,1,,,,
179513,830,2,9,6,SN Khan,MA Agarwal,MP Stoinis,0,4,0,4,,,,
179514,830,2,10,1,MA Agarwal,SN Khan,AR Patel,0,0,0,0,,,,
179515,830,2,10,2,MA Agarwal,SN Khan,AR Patel,0,1,0,1,,,,
179516,830,2,10,3,SN Khan,MA Agarwal,AR Patel,0,1,0,1,,,,
179517,830,2,10,4,MA Agarwal,SN Khan,AR Patel,0,1,0,1,,,,
179518,830,2,10,5,SN Khan,MA Agarwal,AR Patel,0,0,0,0,,,,
179519,830,2,10,6,SN Khan,MA Agarwal,AR Patel,0,0,0,0,,SN Khan,caught,PP Shaw
179520,830,2,11,1,MA Agarwal,K Gowtham,MP Stoinis,0,0,0,0,,,,
179521,830,2,11,2,MA Agarwal,K Gowtham,MP Stoinis,0,0,0,0,,,,
179522,830,2,11,3,MA Agarwal,K Gowtham,MP Stoinis,0,1,0,1,,,,
179523,830,2,11,4,K Gowtham,MA Agarwal,MP Stoinis,0,0,1,1,legbyes,,,
179524,830,2,11,5,MA Agarwal,K Gowtham,MP Stoinis,0,6,0,6,,,,
179525,830,2,11,6,MA Agarwal,K Gowtham,MP Stoinis,0,1,0,1,,,,
179526,830,2,12,1,MA Agarwal,K Gowtham,AR Patel,0,1,0,1,,,,
179527,830,2,12,2,K Gowtham,MA Agarwal,AR Patel,0,0,0,0,,,,
179528,830,2,12,3,K Gowtham,MA Agarwal,AR Patel,0,0,0,0,,,,
179529,830,2,12,4,K Gowtham,MA Agarwal,AR Patel,0,0,0,0,,,,
179530,830,2,12,5,K Gowtham,MA Agarwal,AR Patel,0,2,0,2,,,,
179531,830,2,12,6,K Gowtham,MA Agarwal,AR Patel,0,1,0,1,,,,
179532,830,2,13,1,K Gowtham,MA Agarwal,A Nortje,0,3,0,3,,,,
179533,830,2,13,2,MA Agarwal,K Gowtham,A Nortje,0,0,0,0,,,,
179534,830,2,13,3,MA Agarwal,K Gowtham,A Nortje,0,4,0,4,,,,
179535,830,2,13,4,MA Agarwal,K Gowtham,A Nortje,0,0,0,0,,,,
179536,830,2,13,5,MA Agarwal,K Gowtham,A Nortje,0,4,0,4,,,,
179537,830,2,13,6,MA Agarwal,K Gowtham,A Nortje,0,1,0,1,,,,
179538,830,2,14,1,MA Agarwal,K Gowtham,AR Patel,0,1,0,1,,,,
179539,830,2,14,2,K Gowtham,MA Agarwal,AR Patel,0,1,0,1,,,,
179540,830,2,14,3,MA Agarwal,K Gowtham,AR Patel,0,0,0,0,,,,
179541,830,2,14,4,MA Agarwal,K Gowtham,AR Patel,0,1,0,1,,,,
179542,830,2,14,5,K Gowtham,MA Agarwal,AR Patel,0,1,0,1,,,,
179543,830,2,14,6,MA Agarwal,K Gowtham,AR Patel,0,0,0,0,,,,
179544,830,2,15,1,K Gowtham,MA Agarwal,MM Sharma,0,6,0,6,,,,
179545,830,2,15,2,K Gowtham,MA Agarwal,MM Sharma,0,4,0,4,,,,
179546,830,2,15,3,K Gowtham,MA Agarwal,MM Sharma,0,1,0,1,,,,
179547,830,2,15,4,MA Agarwal,K Gowtham,MM Sharma,0,1,0,1,,,,
179548,830,2,15,5,K Gowtham,MA Agarwal,MM Sharma,0,1,0,1,,,,
179549,830,2,15,6,MA Agarwal,K Gowtham,MM Sharma,0,1,0,1,,,,
179550,830,2,16,1,MA Agarwal,K Gowtham,K Rabada,0,2,0,2,,,,
179551,830,2,16,2,MA Agarwal,K Gowtham,K Rabada,0,1,0,1,,,,
179552,830,2,16,3,K Gowtham,MA Agarwal,K Rabada,0,0,0,0,,K Gowtham,caught,RR Pant
179553,830,2,16,4,CJ Jordan,MA Agarwal,K Rabada,0,2,0,2,,,,
179554,830,2,16,5,CJ Jordan,MA Agarwal,K Rabada,0,0,0,0,,,,
179555,830,2,16,6,CJ Jordan,MA Agarwal,K Rabada,0,2,0,2,,,,
179556,830,2,17,1,MA Agarwal,CJ Jordan,A Nortje,0,4,0,4,,,,
179557,830,2,17,2,MA Agarwal,CJ Jordan,A Nortje,0,0,0,0,,,,
179558,830,2,17,3,MA Agarwal,CJ Jordan,A Nortje,0,4,0,4,,,,
179559,830,2,17,4,MA Agarwal,CJ Jordan,A Nortje,0,1,0,1,,,,
179560,830,2,17,5,CJ Jordan,MA Agarwal,A Nortje,0,1,0,1,,,,
179561,830,2,17,6,MA Agarwal,CJ Jordan,A Nortje,0,1,0,1,,,,
179562,830,2,18,1,MA Agarwal,CJ Jordan,MM Sharma,0,6,0,6,,,,
179563,830,2,18,2,MA Agarwal,CJ Jordan,MM Sharma,0,2,0,2,,,,
179564,830,2,18,3,MA Agarwal,CJ Jordan,MM Sharma,0,6,0,6,,,,
179565,830,2,18,4,MA Agarwal,CJ Jordan,MM Sharma,0,2,0,2,,,,
179566,830,2,18,5,MA Agarwal,CJ Jordan,MM Sharma,0,1,0,1,,,,
179567,830,2,18,6,CJ Jordan,MA Agarwal,MM Sharma,0,0,0,0,,,,
179568,830,2,19,1,MA Agarwal,CJ Jordan,K Rabada,0,0,0,0,,,,
179569,830,2,19,2,MA Agarwal,CJ Jordan,K Rabada,0,4,0,4,,,,
179570,830,2,19,3,MA Agarwal,CJ Jordan,K Rabada,0,1,0,1,,,,
179571,830,2,19,4,MA Agarwal,CJ Jordan,K Rabada,0,4,0,4,,,,
179572,830,2,19,5,MA Agarwal,CJ Jordan,K Rabada,0,2,0,2,,,,
179573,830,2,19,6,MA Agarwal,CJ Jordan,K Rabada,0,1,0,1,,,,
179574,830,2,20,1,MA Agarwal,CJ Jordan,MP Stoinis,0,6,0,6,,,,
179575,830,2,20,2,MA Agarwal,CJ Jordan,MP Stoinis,0,2,0,2,,,,
179576,830,2,20,3,MA Agarwal,CJ Jordan,MP Stoinis,0,4,0,4,,,,
179577,830,2,20,4,MA Agarwal,CJ Jordan,MP Stoinis,0,0,0,0,,,,
179578,830,2,20,5,MA Agarwal,CJ Jordan,MP Stoinis,0,0,0,0,,MA Agarwal,caught,SO Hetmyer
179579,830,2,20,6,CJ Jordan,Mohammed Shami,MP Stoinis,0,0,0,0,,CJ Jordan,caught,K Rabada
179580,867,1,1,1,Shubman Gill,RA Tripathi,CH Morris,0,0,0,0,,,,
179581,867,1,1,2,Shubman Gill,RA Tripathi,CH Morris,0,0,1,1,wides,,,
179582,867,1,1,3,Shubman Gill,RA Tripathi,CH Morris,0,1,0,1,,,,
179583,867,1,1,4,RA Tripathi,Shubman Gill,CH Morris,0,0,0,0,,,,
179584,867,1,1,5,RA Tripathi,Shubman Gill,CH Morris,0,1,0,1,,,,
179585,867,1,1,6,Shubman Gill,RA Tripathi,CH Morris,0,0,0,0,,,,
179586,867,1,1,7,Shubman Gill,RA Tripathi,CH Morris,0,0,0,0,,,,
179587,867,1,2,1,RA Tripathi,Shubman Gill,Mohammed Siraj,0,0,0,0,,,,
179588,867,1,2,2,RA Tripathi,Shubman Gill,Mohammed Siraj,0,0,0,0,,,,
179589,867,1,2,3,RA Tripathi,Shubman Gill,Mohammed Siraj,0,0,0,0,,RA Tripathi,caught,AB de Villiers
179590,867,1,2,4,N Rana,Shubman Gill,Mohammed Siraj,0,0,0,0,,N Rana,bowled,
179591,867,1,2,5,T Banton,Shubman Gill,Mohammed Siraj,0,0,0,0,,,,
179592,867,1,2,6,T Banton,Shubman Gill,Mohammed Siraj,0,0,0,0,,,,
179593,867,1,3,1,Shubman Gill,T Banton,NA Saini,0,0,0,0,,,,
179594,867,1,3,2,Shubman Gill,T Banton,NA Saini,0,0,0,0,,Shubman Gill,caught,CH Morris
179595,867,1,3,3,T Banton,KD Karthik,NA Saini,0,4,0,4,,,,
179596,867,1,3,4,T Banton,KD Karthik,NA Saini,0,0,0,0,,,,
179597,867,1,3,5,T Banton,KD Karthik,NA Saini,0,0,0,0,,,,
179598,867,1,3,6,T Banton,KD Karthik,NA Saini,0,6,0,6,,,,
179599,867,1,4,1,KD Karthik,T Banton,Mohammed Siraj,0,0,1,1,legbyes,,,
179600,867,1,4,2,T Banton,KD Karthik,Mohammed Siraj,0,0,0,0,,,,
179601,867,1,4,3,T Banton,KD Karthik,Mohammed Siraj,0,0,0,0,,T Banton,caught,AB de Villiers
179602,867,1,4,4,EJG Morgan,KD Karthik,Mohammed Siraj,0,0,0,0,,,,
179603,867,1,4,5,EJG Morgan,KD Karthik,Mohammed Siraj,0,0,0,0,,,,
179604,867,1,4,6,EJG Morgan,KD Karthik,Mohammed Siraj,0,0,0,0,,,,
179605,867,1,5,1,KD Karthik,EJG Morgan,CH Morris,0,0,0,0,,,,
179606,867,1,5,2,KD Karthik,EJG Morgan,CH Morris,0,0,1,1,legbyes,,,
179607,867,1,5,3,EJG Morgan,KD Karthik,CH Morris,0,0,0,0,,,,
179608,867,1,5,4,EJG Morgan,KD Karthik,CH Morris,0,0,0,0,,,,
179609,867,1,5,5,EJG Morgan,KD Karthik,CH Morris,0,0,0,0,,,,
179610,867,1,5,6,EJG Morgan,KD Karthik,CH Morris,0,0,0,0,,,,
179611,867,1,6,1,KD Karthik,EJG Morgan,Mohammed Siraj,0,1,0,1,,,,
179612,867,1,6,2,EJG Morgan,KD Karthik,Mohammed Siraj,0,0,0,0,,,,
179613,867,1,6,3,EJG Morgan,KD Karthik,Mohammed Siraj,0,0,0,0,,,,
179614,867,1,6,4,EJG Morgan,KD Karthik,Mohammed Siraj,0,0,0,0,,,,
179615,867,1,6,5,EJG Morgan,KD Karthik,Mohammed Siraj,0,1,0,1,,,,
179616,867,1,6,6,KD Karthik,EJG Morgan,Mohammed Siraj,0,0,0,0,,,,
179617,867,1,7,1,EJG Morgan,KD Karthik,I Udana,0,1,0,1,,,,
179618,867,1,7,2,KD Karthik,EJG Morgan,I Udana,0,1,0,1,,,,
179619,867,1,7,3,EJG Morgan,KD Karthik,I Udana,0,4,0,4,,,,
179620,867,1,7,4,EJG Morgan,KD Karthik,I Udana,0,0,0,0,,,,
179621,867,1,7,5,EJG Morgan,KD Karthik,I Udana,0,0,0,0,,,,
179622,867,1,7,6,EJG Morgan,KD Karthik,I Udana,0,0,0,0,,,,
179623,867,1,8,1,KD Karthik,EJG Morgan,NA Saini,0,0,0,0,,,,
179624,867,1,8,2,KD Karthik,EJG Morgan,NA Saini,0,0,0,0,,,,
179625,867,1,8,3,KD Karthik,EJG Morgan,NA Saini,0,0,0,0,,,,
179626,867,1,8,4,KD Karthik,EJG Morgan,NA Saini,0,0,0,0,,,,
179627,867,1,8,5,KD Karthik,EJG Morgan,NA Saini,0,1,0,1,,,,
179628,867,1,8,6,EJG Morgan,KD Karthik,NA Saini,0,6,0,6,,,,
179629,867,1,9,1,KD Karthik,EJG Morgan,YS Chahal,0,0,0,0,,,,
179630,867,1,9,2,KD Karthik,EJG Morgan,YS Chahal,0,1,0,1,,,,
179631,867,1,9,3,EJG Morgan,KD Karthik,YS Chahal,0,1,0,1,,,,
179632,867,1,9,4,KD Karthik,EJG Morgan,YS Chahal,0,0,0,0,,KD Karthik,lbw,
179633,867,1,9,5,PJ Cummins,EJG Morgan,YS Chahal,0,0,0,0,,,,
179634,867,1,9,6,PJ Cummins,EJG Morgan,YS Chahal,0,1,0,1,,,,
179635,867,1,10,1,PJ Cummins,EJG Morgan,Washington Sundar,0,0,0,0,,,,
179636,867,1,10,2,PJ Cummins,EJG Morgan,Washington Sundar,0,0,0,0,,,,
179637,867,1,10,3,PJ Cummins,EJG Morgan,Washington Sundar,0,0,0,0,,,,
179638,867,1,10,4,PJ Cummins,EJG Morgan,Washington Sundar,0,1,0,1,,,,
179639,867,1,10,5,EJG Morgan,PJ Cummins,Washington Sundar,0,0,0,0,,,,
179640,867,1,10,6,EJG Morgan,PJ Cummins,Washington Sundar,0,2,0,2,,,,
179641,867,1,11,1,PJ Cummins,EJG Morgan,YS Chahal,0,0,0,0,,,,
179642,867,1,11,2,PJ Cummins,EJG Morgan,YS Chahal,0,1,0,1,,,,
179643,867,1,11,3,EJG Morgan,PJ Cummins,YS Chahal,0,0,0,0,,,,
179644,867,1,11,4,EJG Morgan,PJ Cummins,YS Chahal,0,1,0,1,,,,
179645,867,1,11,5,PJ Cummins,EJG Morgan,YS Chahal,0,1,0,1,,,,
179646,867,1,11,6,EJG Morgan,PJ Cummins,YS Chahal,0,0,0,0,,,,
179647,867,1,12,1,PJ Cummins,EJG Morgan,Washington Sundar,0,0,0,0,,,,
179648,867,1,12,2,PJ Cummins,EJG Morgan,Washington Sundar,0,0,0,0,,,,
179649,867,1,12,3,PJ Cummins,EJG Morgan,Washington Sundar,0,0,0,0,,,,
179650,867,1,12,4,PJ Cummins,EJG Morgan,Washington Sundar,0,0,0,0,,,,
179651,867,1,12,5,PJ Cummins,EJG Morgan,Washington Sundar,0,0,0,0,,,,
179652,867,1,12,6,PJ Cummins,EJG Morgan,Washington Sundar,0,0,0,0,,,,
179653,867,1,13,1,EJG Morgan,PJ Cummins,YS Chahal,0,1,0,1,,,,
179654,867,1,13,2,PJ Cummins,EJG Morgan,YS Chahal,0,0,0,0,,,,
179655,867,1,13,3,PJ Cummins,EJG Morgan,YS Chahal,0,0,0,0,,PJ Cummins,caught,D Padikkal
179656,867,1,13,4,EJG Morgan,Kuldeep Yadav,YS Chahal,0,0,0,0,,,,
179657,867,1,13,5,EJG Morgan,Kuldeep Yadav,YS Chahal,0,0,0,0,,,,
179658,867,1,13,6,EJG Morgan,Kuldeep Yadav,YS Chahal,0,1,0,1,,,,
179659,867,1,14,1,EJG Morgan,Kuldeep Yadav,Washington Sundar,0,1,0,1,,,,
179660,867,1,14,2,Kuldeep Yadav,EJG Morgan,Washington Sundar,0,0,0,0,,,,
179661,867,1,14,3,Kuldeep Yadav,EJG Morgan,Washington Sundar,0,1,0,1,,,,
179662,867,1,14,4,EJG Morgan,Kuldeep Yadav,Washington Sundar,0,1,0,1,,,,
179663,867,1,14,5,Kuldeep Yadav,EJG Morgan,Washington Sundar,0,1,0,1,,,,
179664,867,1,14,6,EJG Morgan,Kuldeep Yadav,Washington Sundar,0,1,0,1,,,,
179665,867,1,15,1,EJG Morgan,Kuldeep Yadav,NA Saini,0,1,0,1,,,,
179666,867,1,15,2,Kuldeep Yadav,EJG Morgan,NA Saini,0,0,0,0,,,,
179667,867,1,15,3,Kuldeep Yadav,EJG Morgan,NA Saini,0,0,0,0,,,,
179668,867,1,15,4,Kuldeep Yadav,EJG Morgan,NA Saini,0,0,0,0,,,,
179669,867,1,15,5,Kuldeep Yadav,EJG Morgan,NA Saini,0,1,0,1,,,,
179670,867,1,15,6,EJG Morgan,Kuldeep Yadav,NA Saini,0,4,0,4,,,,
179671,867,1,16,1,Kuldeep Yadav,EJG Morgan,Washington Sundar,0,0,0,0,,,,
179672,867,1,16,2,Kuldeep Yadav,EJG Morgan,Washington Sundar,0,1,0,1,,,,
179673,867,1,16,3,EJG Morgan,Kuldeep Yadav,Washington Sundar,0,4,0,4,,,,
179674,867,1,16,4,EJG Morgan,Kuldeep Yadav,Washington Sundar,0,0,0,0,,EJG Morgan,caught,Gurkeerat Singh
179675,867,1,16,5,LH Ferguson,Kuldeep Yadav,Washington Sundar,0,1,0,1,,,,
179676,867,1,16,6,Kuldeep Yadav,LH Ferguson,Washington Sundar,0,0,0,0,,,,
179677,867,1,17,1,LH Ferguson,Kuldeep Yadav,YS Chahal,0,4,0,4,,,,
179678,867,1,17,2,LH Ferguson,Kuldeep Yadav,YS Chahal,0,2,0,2,,,,
179679,867,1,17,3,LH Ferguson,Kuldeep Yadav,YS Chahal,0,0,0,0,,,,
179680,867,1,17,4,LH Ferguson,Kuldeep Yadav,YS Chahal,0,1,0,1,,,,
179681,867,1,17,5,Kuldeep Yadav,LH Ferguson,YS Chahal,0,0,0,0,,,,
179682,867,1,17,6,Kuldeep Yadav,LH Ferguson,YS Chahal,0,0,0,0,,,,
179683,867,1,18,1,LH Ferguson,Kuldeep Yadav,CH Morris,0,0,0,0,,,,
179684,867,1,18,2,LH Ferguson,Kuldeep Yadav,CH Morris,0,2,0,2,,,,
179685,867,1,18,3,LH Ferguson,Kuldeep Yadav,CH Morris,0,0,0,0,,,,
179686,867,1,18,4,LH Ferguson,Kuldeep Yadav,CH Morris,0,1,0,1,,,,
179687,867,1,18,5,Kuldeep Yadav,LH Ferguson,CH Morris,0,0,0,0,,,,
179688,867,1,18,6,Kuldeep Yadav,LH Ferguson,CH Morris,0,0,0,0,,,,
